ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-12-16,4.268391146565247,0.06674301673524874,0.4587353466663888,4.268381712774084,4.268404200079311,-6.023831647102707,-6.023831647102707,-6.023831647102707,-6.023831647102707,-6.023831647102707,-6.023831647102707,0.0,0.0,0.0,0.17283109333161648
2018-12-17,4.2664942137718525,0.077278403270408,0.5332521201230188,4.266484634264795,4.266507592742724,-5.921422202608263,-5.921422202608263,-5.921422202608263,-5.921422202608263,-5.921422202608263,-5.921422202608263,0.0,0.0,0.0,0.19110581696222476
2018-12-18,4.2645972809784585,0.09131329046811681,0.618752857550874,4.264587520120195,4.264610980468112,-5.6626332545559706,-5.6626332545559706,-5.6626332545559706,-5.6626332545559706,-5.6626332545559706,-5.6626332545559706,0.0,0.0,0.0,0.24708176281755548
2018-12-19,4.2627003481850645,0.1355310358245267,1.0446924877633847,4.262690407417016,4.2627143042869236,-5.263689207576275,-5.263689207576275,-5.263689207576275,-5.263689207576275,-5.263689207576275,-5.263689207576275,0.0,0.0,0.0,0.36751583993608367
2018-12-20,4.2608034153916705,0.23460519419707154,1.6496160083823146,4.260793296551367,4.26081760028536,-4.744247986644149,-4.744247986644149,-4.744247986644149,-4.744247986644149,-4.744247986644149,-4.744247986644149,0.0,0.0,0.0,0.6166556150663605
2018-12-21,4.258906482598276,0.42081108569118586,3.155753347658812,4.258896272046619,4.258920894644077,-4.126753604304066,-4.126753604304066,-4.126753604304066,-4.126753604304066,-4.126753604304066,-4.126753604304066,0.0,0.0,0.0,1.1412827832961345
2018-12-22,4.257009549804882,0.8718674313072335,6.069373545137793,4.256999288898457,4.257024189002793,-3.4357180455800167,-3.4357180455800167,-3.4357180455800167,-3.4357180455800167,-3.4357180455800167,-3.4357180455800167,0.0,0.0,0.0,2.2734340920583356
2018-12-23,4.255112617011488,1.8832875868673973,12.949824070760089,4.255102167855071,4.25512748336151,-2.696954670581115,-2.696954670581115,-2.696954670581115,-2.696954670581115,-2.696954670581115,-2.696954670581115,0.0,0.0,0.0,4.75006331024507
2018-12-24,4.253215684218093,3.769811521440418,26.098425656169717,4.253205007307949,4.253230800812769,-1.936786546024874,-1.936786546024874,-1.936786546024874,-1.936786546024874,-1.936786546024874,-1.936786546024874,0.0,0.0,0.0,10.139403177470694
2018-12-25,4.251318751424699,8.020406998209383,58.53455321573918,4.251307743883788,4.251334301376586,-1.1812536205172068,-1.1812536205172068,-1.1812536205172068,-1.1812536205172068,-1.1812536205172068,-1.1812536205172068,0.0,0.0,0.0,21.54330576436449
2018-12-26,4.249421818631305,17.41445989186579,118.54524827859434,4.249410606963395,4.249437611577582,-0.45534244455385126,-0.45534244455385126,-0.45534244455385126,-0.45534244455385126,-0.45534244455385126,-0.45534244455385126,0.0,0.0,0.0,44.437307431132844
2018-12-27,4.247524885837911,31.49797675024577,223.77907830900335,4.247513492818796,4.247540914873579,0.21773878468155647,0.21773878468155647,0.21773878468155647,0.21773878468155647,0.21773878468155647,0.21773878468155647,0.0,0.0,0.0,86.94395107449749
2018-12-28,4.245627953044516,61.107097748416436,405.498562490122,4.245616376038968,4.245644192464192,0.8172186688507557,0.8172186688507557,0.8172186688507557,0.8172186688507557,0.8172186688507557,0.8172186688507557,0.0,0.0,0.0,158.03975604207128
2018-12-29,4.243731020251122,99.14798636209166,712.7392398265715,4.243719216524441,4.243747470054806,1.3253355772963582,1.3253355772963582,1.3253355772963582,1.3253355772963582,1.3253355772963582,1.3253355772963582,0.0,0.0,0.0,262.18925689442267
2018-12-30,4.241834087457727,156.36621249770954,1003.0546548105693,4.241821947508649,4.241850747645419,1.7278089420995226,1.7278089420995226,1.7278089420995226,1.7278089420995226,1.7278089420995226,1.7278089420995226,0.0,0.0,0.0,391.36593973866565
2018-12-31,4.239937154664334,198.77311368240512,1420.9932658645123,4.239924679209146,4.239954025236033,2.014195917629465,2.014195917629465,2.014195917629465,2.014195917629465,2.014195917629465,2.014195917629465,0.0,0.0,0.0,520.1582396453628
2019-01-01,4.23804022187094,232.1121658842208,1734.568463106516,4.238027416079549,4.238057302826647,2.1781240435498783,2.1781240435498783,2.1781240435498783,2.1781240435498783,2.1781240435498783,2.1781240435498783,0.0,0.0,0.0,611.6524722501919
2019-01-02,4.236143289077546,223.86721170623292,1674.1748257471634,4.236130152949952,4.236160579868244,2.2173944057034496,2.2173944057034496,2.2173944057034496,2.2173944057034496,2.2173944057034496,2.2173944057034496,0.0,0.0,0.0,634.9445643089905
2019-01-03,4.23424635628415,213.742085075218,1428.024761860649,4.234232889820355,4.234263853907015,2.1339537817860665,2.1339537817860665,2.1339537817860665,2.1339537817860665,2.1339537817860665,2.1339537817860665,0.0,0.0,0.0,583.0075509014976
2019-01-04,4.232349423490756,179.1630969318789,1228.9089387084953,4.232335786221247,4.232367104354987,1.9337382669333438,1.9337382669333438,1.9337382669333438,1.9337382669333438,1.9337382669333438,1.9337382669333438,0.0,0.0,0.0,476.3189488375278
2019-01-05,4.230452490697363,127.48823041447865,929.1993545894157,4.230438695371916,4.230470302136453,1.6263947771841638,1.6263947771841638,1.6263947771841638,1.6263947771841638,1.6263947771841638,1.6263947771841638,0.0,0.0,0.0,349.6201459658522
2019-01-06,4.228555557903968,90.52778628581629,593.2885888792749,4.228541399258713,4.228573595638687,1.2248905087632722,1.2248905087632722,1.2248905087632722,1.2248905087632722,1.2248905087632722,1.2248905087632722,0.0,0.0,0.0,233.56164969894064
2019-01-07,4.226658625110574,56.52927167766154,378.00486093010437,4.2266440443119055,4.226676889140921,0.7450237780550796,0.7450237780550796,0.7450237780550796,0.7450237780550796,0.7450237780550796,0.7450237780550796,0.0,0.0,0.0,144.26940260917112
2019-01-08,4.2247616923171805,31.774302198622692,225.63975096217183,4.224746824819096,4.224780182643153,0.2048525813947752,0.2048525813947752,0.2048525813947752,0.2048525813947752,0.2048525813947752,0.2048525813947752,0.0,0.0,0.0,83.89904859942922
2019-01-09,4.2228647595237865,17.92736463913623,121.64479566639571,4.222849719963744,4.222883476145388,-0.37594039080482905,-0.37594039080482905,-0.37594039080482905,-0.37594039080482905,-0.37594039080482905,-0.37594039080482905,0.0,0.0,0.0,46.848751934241854
2019-01-10,4.220967826730392,10.503321903596406,68.24088144783595,4.220952615108391,4.220986769647622,-0.9767257446272603,-0.9767257446272603,-0.9767257446272603,-0.9767257446272603,-0.9767257446272603,-0.9767257446272603,0.0,0.0,0.0,25.642267959598065
